domain,model,shot,generated_path,run_id,run_name,generated_row_count,generated_column_count,generated_overall_missing_pct,generated_duplicate_rows,generated_duplicate_rows_pct,generated_duplicate_rows_primary_key,generated_duplicate_rows_primary_key_pct,generated_type_correctness_pct,real_row_count,real_column_count,real_overall_missing_pct,real_duplicate_rows,real_duplicate_rows_pct,real_duplicate_rows_primary_key,real_duplicate_rows_primary_key_pct,numeric_avg_ks_real_vs_generated,numeric_avg_mean_diff_real_vs_generated,numeric_avg_std_diff_real_vs_generated,categorical_avg_js_divergence_real_vs_generated,text_avg_length_real_mean,text_avg_length_generated_mean,text_avg_length_abs_diff_mean,text_empty_pct_generated_mean,numeric_outlier_pct_mean,categorical_unexpected_value_pct_mean,date_invalid_values_pct_mean,row_constraints_mean_violations_pct,row_constraints_max_violations_pct
employment,llama-3.1-8b-instruct,one,data/generated/llama-3.1-8b-instruct-run2/employment/one/csv/llama-3.1-8b-instruct-run2-raw_finals_of_all_chunks_employment_one_csv_clean.csv,run2,llama-3.1-8b-instruct-run2,1011,18,0.0,61,6.033630069238378,61,6.033630069238378,100.0,11239,18,3.137882967049263,0,0.0,0,0.0,0.5986638443160522,89.54306803953614,6006.29540841926,0.6224210295377065,17.79218711652981,16.318496538081106,1.4736905784487035,0.0,5.3341811502048895,59.2482690405539,0.3972194637537239,88.8971315529179,93.07616221562809
employment,llama-3.1-8b-instruct,zero,data/generated/llama-3.1-8b-instruct-run2/employment/zero/csv/llama-3.1-8b-instruct-run2-raw_finals_of_all_chunks_employment_zero_csv_clean.csv,run2,llama-3.1-8b-instruct-run2,791,18,0.36521983424638294,0,0.0,2,0.2528445006321113,55.55555555555556,11239,18,3.137882967049263,0,0.0,0,0.0,0.3544632026087576,2591.9336671923515,12431.734383460576,0.721213368240288,17.79218711652981,21.372650516054787,3.5804633995249766,0.0,8.937038306146357,60.913705583756354,10.53370786516854,99.20986093552466,99.74715549936789
employment,llama-3.1-8b-instruct,few,data/generated/llama-3.1-8b-instruct-run3/employment/few/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_employment_few_csv_clean.csv,run3,llama-3.1-8b-instruct-run3,946,18,0.0,4,0.42283298097251587,5,0.5285412262156448,22.22222222222222,11239,18,3.137882967049263,0,0.0,0,0.0,0.35896755059526414,77.46377484541678,6002.349711375363,0.4938176028840389,17.79218711652981,16.946088794926002,0.846098321603808,0.0,1.8711180124223605,49.577167019027485,11.42520612485277,70.29598308668076,76.95560253699789
employment,llama-3.1-8b-instruct,one,data/generated/llama-3.1-8b-instruct-run3/employment/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_employment_one_csv_clean.csv,run3,llama-3.1-8b-instruct-run3,933,18,0.10718113612004287,76,8.145766345123258,76,8.145766345123258,22.22222222222222,11239,18,3.137882967049263,0,0.0,0,0.0,0.511882988179304,87.79673188424529,6002.449320746005,0.6435731198002447,17.79218711652981,17.16194510036314,0.6302420161666689,0.0,7.7895133770478795,62.33905579399141,6.76605504587156,88.45123258306538,93.2475884244373
employment,llama-3.1-8b-instruct,zero,data/generated/llama-3.1-8b-instruct-run3/employment/zero/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_employment_zero_csv_clean.csv,run3,llama-3.1-8b-instruct-run3,952,18,6.15079365079365,10,1.050420168067227,43,4.516806722689076,55.55555555555556,11239,18,3.137882967049263,0,0.0,0,0.0,0.39683045831970787,3049.551559919389,13606.435776086,0.6815951693161674,17.79218711652981,16.54165643785604,1.250530678673769,0.0,10.204897665411881,62.58426966292134,4.582843713278495,99.55357142857143,100.0
employment,qwen3-coder-30b-a3b-instruct,few,data/generated/qwen3-coder-30b-a3b-instruct-run1/employment/few/csv/qwen3-coder-30b-a3b-instruct-run1-raw_finals_of_all_chunks_employment_few_csv_clean.csv,run1,qwen3-coder-30b-a3b-instruct-run1,1067,18,0.17702801207955846,6,0.5623242736644799,6,0.5623242736644799,100.0,11239,18,3.137882967049263,0,0.0,0,0.0,0.3724506559605456,78.11506864889914,6003.660801968539,0.4320478458398557,17.79218711652981,15.76320984354678,2.0289772729830293,0.0,2.5692137325544957,37.40601503759399,0.0,0.3514526710402999,0.4686035613870665
employment,qwen3-coder-30b-a3b-instruct,one,data/generated/qwen3-coder-30b-a3b-instruct-run1/employment/one/csv/qwen3-coder-30b-a3b-instruct-run1-raw_finals_of_all_chunks_employment_one_csv_clean.csv,run1,qwen3-coder-30b-a3b-instruct-run1,1020,18,0.07080610021786493,6,0.5882352941176471,7,0.6862745098039216,94.44444444444444,11239,18,3.137882967049263,0,0.0,0,0.0,0.49488565897781067,85.07368863783529,6004.4309519696035,0.5124623438151565,17.79218711652981,16.137254901960784,1.6549322145690262,0.0,2.866949527602994,46.4180569185476,0.09823182711198428,53.2843137254902,61.86274509803922
employment,qwen3-coder-30b-a3b-instruct,zero,data/generated/qwen3-coder-30b-a3b-instruct-run1/employment/zero/csv/qwen3-coder-30b-a3b-instruct-run1-raw_finals_of_all_chunks_employment_zero_csv_clean.csv,run1,qwen3-coder-30b-a3b-instruct-run1,1010,18,0.0,0,0.0,2,0.19801980198019803,94.44444444444444,11239,18,3.137882967049263,0,0.0,0,0.0,0.5127613878144857,85.06270989396977,6006.3274338147185,0.7380342080449764,17.79218711652981,12.5996699669967,5.19251714953311,0.0,3.4016973125884014,91.0891089108911,0.0,99.77722772277228,100.0
employment,qwen3-coder-30b-a3b-instruct,few,data/generated/qwen3-coder-30b-a3b-instruct-run2/employment/few/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_employment_few_csv_clean.csv,run2,qwen3-coder-30b-a3b-instruct-run2,1052,18,0.0,3,0.28517110266159695,3,0.28517110266159695,22.22222222222222,11239,18,3.137882967049263,0,0.0,0,0.0,0.3744796810573949,84.10151316663367,6153.587096671684,0.46209404674055454,17.79218711652981,15.736058301647654,2.0561288148821557,0.0,1.0941960038058993,43.536121673003805,0.09514747859181732,0.38022813688212925,0.5703422053231939
employment,qwen3-coder-30b-a3b-instruct,one,data/generated/qwen3-coder-30b-a3b-instruct-run2/employment/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_employment_one_csv_clean.csv,run2,qwen3-coder-30b-a3b-instruct-run2,1051,18,0.04228776826302992,7,0.6660323501427212,7,0.6660323501427212,88.88888888888889,11239,18,3.137882967049263,0,0.0,0,0.0,0.5163597747640992,85.9785542095018,6005.519927332411,0.48032814817445746,17.79218711652981,15.732309969341367,2.059877147188443,0.0,3.1146688932471176,36.38095238095238,0.09532888465204957,39.10561370123692,45.19505233111323
employment,qwen3-coder-30b-a3b-instruct,zero,data/generated/qwen3-coder-30b-a3b-instruct-run2/employment/zero/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_employment_zero_csv_clean.csv,run2,qwen3-coder-30b-a3b-instruct-run2,1018,18,0.0,0,0.0,4,0.3929273084479371,94.44444444444444,11239,18,3.137882967049263,0,0.0,0,0.0,0.4814314180378852,82.35835261078144,6007.2721126412225,0.7338213603530476,17.79218711652981,12.038310412573674,5.753876703956136,0.0,1.999719337636823,89.29273084479371,0.0,99.77897838899804,100.0
employment,qwen3-coder-30b-a3b-instruct,few,data/generated/qwen3-coder-30b-a3b-instruct-run3/employment/few/csv/qwen3-coder-30b-a3b-instruct-run3-raw_finals_of_all_chunks_employment_few_csv_clean.csv,run3,qwen3-coder-30b-a3b-instruct-run3,1031,18,0.10777023386140748,6,0.5819592628516004,6,0.5819592628516004,88.88888888888889,11239,18,3.137882967049263,0,0.0,0,0.0,0.39273194488702284,79.89814844940886,6002.571667308114,0.384128812058077,17.79218711652981,16.21370837374717,1.5784787427826394,0.0,1.4771232430500654,28.98832684824903,0.09737098344693282,2.6430649854510184,6.595538312318137
employment,qwen3-coder-30b-a3b-instruct,one,data/generated/qwen3-coder-30b-a3b-instruct-run3/employment/one/csv/qwen3-coder-30b-a3b-instruct-run3-raw_finals_of_all_chunks_employment_one_csv_clean.csv,run3,qwen3-coder-30b-a3b-instruct-run3,1019,18,0.0,7,0.6869479882237487,7,0.6869479882237487,94.44444444444444,11239,18,3.137882967049263,0,0.0,0,0.0,0.5341032996995982,85.52005333364357,6004.875786583881,0.5223475872827295,17.79218711652981,15.701014066077855,2.091173050451955,0.0,5.0399551380905665,47.98822374877331,0.0,51.64376840039254,53.4838076545633
employment,qwen3-coder-30b-a3b-instruct,zero,data/generated/qwen3-coder-30b-a3b-instruct-run3/employment/zero/csv/qwen3-coder-30b-a3b-instruct-run3-raw_finals_of_all_chunks_employment_zero_csv_clean.csv,run3,qwen3-coder-30b-a3b-instruct-run3,1027,18,0.21097046413502107,0,0.0,2,0.19474196689386564,94.44444444444444,11239,18,3.137882967049263,0,0.0,0,0.0,0.5308385649661215,84.08163171552522,6005.919363760561,0.7583727343373095,17.79218711652981,12.814995131450829,4.977191985078981,0.0,0.05569516507268833,93.07992202729045,0.0,99.8539435248296,100.0
lending,kimi-k2-instruct-0905,few,data/generated/kimi-k2-instruct-0905-run1/lending/few/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_lending_few_csv_clean.csv,run1,kimi-k2-instruct-0905-run1,834,58,5.271644753162987,0,0.0,2,0.2398081534772182,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.3693571308932501,48475910.686597295,52796856.159989886,0.3498856890269015,2.0,2.015587529976019,0.015587529976019088,0.0,4.957537633817178,22.34095804078175,,0.0,0.0
lending,kimi-k2-instruct-0905,one,data/generated/kimi-k2-instruct-0905-run1/lending/one/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_lending_one_csv_clean.csv,run1,kimi-k2-instruct-0905-run1,1011,58,4.856918721648078,0,0.0,0,0.0,70.6896551724138,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.541824385594429,476194241.14199907,410796698.8715347,0.7235238959775839,2.0,6.097029702970297,4.097029702970297,0.0,4.021137475183135,84.00791867196764,,48.367952522255194,48.367952522255194
lending,kimi-k2-instruct-0905,zero,data/generated/kimi-k2-instruct-0905-run1/lending/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_lending_zero_csv_clean.csv,run1,kimi-k2-instruct-0905-run1,1040,58,10.905172413793103,0,0.0,1,0.09615384615384616,50.0,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.8248959844711427,34061.78231900978,309963.3328329234,0.8325546111576978,2.0,8.296153846153846,6.296153846153846,0.0,2.9667616122362754,93.08415270250914,,45.48076923076923,45.48076923076923
lending,kimi-k2-instruct-0905,few,data/generated/kimi-k2-instruct-0905-run2/lending/few/csv/kimi-k2-instruct-0905-run2-raw_finals_of_all_chunks_lending_few_csv_clean.csv,run2,kimi-k2-instruct-0905-run2,704,58,5.2532327586206895,0,0.0,0,0.0,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.36128550221757166,113263958.87326965,62084586.186139956,0.39429382170554217,2.0,2.0113636363636362,0.011363636363636243,0.0,6.932765999819451,28.63071687053223,,1.4204545454545454,1.4204545454545454
lending,kimi-k2-instruct-0905,one,data/generated/kimi-k2-instruct-0905-run2/lending/one/csv/kimi-k2-instruct-0905-run2-raw_finals_of_all_chunks_lending_one_csv_clean.csv,run2,kimi-k2-instruct-0905-run2,1030,58,6.163374623367927,0,0.0,0,0.0,72.41379310344827,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.5298585431649921,545238157.9578387,437005203.8765917,0.6757853139566523,2.0,6.157281553398058,4.157281553398058,0.0,3.7164032115520804,74.48807687503708,,34.85436893203884,34.85436893203884
lending,kimi-k2-instruct-0905,zero,data/generated/kimi-k2-instruct-0905-run2/lending/zero/csv/kimi-k2-instruct-0905-run2-raw_finals_of_all_chunks_lending_zero_csv_clean.csv,run2,kimi-k2-instruct-0905-run2,863,58,10.059136132976386,0,0.0,2,0.2317497103128621,43.103448275862064,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.571569912764618,422706258.93189347,7201289.534120884,0.6913750525114974,2.0,1.8482039397450754,0.15179606025492465,0.0,1.894768126835235,63.861294164551076,,0.0,0.0
lending,kimi-k2-instruct-0905,few,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv_clean.csv,run3,kimi-k2-instruct-0905-run3,581,58,6.341622648228381,21,3.614457831325301,22,3.7865748709122204,77.58620689655173,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.378449336637205,65497567.58885367,50929688.28323089,0.3212996504096801,2.0,2.0,0.0,0.0,4.180858978473805,15.783731922796525,,0.0,0.0
lending,kimi-k2-instruct-0905,one,data/generated/kimi-k2-instruct-0905-run3/lending/one/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_one_csv_clean.csv,run3,kimi-k2-instruct-0905-run3,1014,58,6.66700673331973,0,0.0,0,0.0,65.51724137931035,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.5399640305031251,566303997.7521999,417249768.6476476,0.7015972829615716,2.0,5.828232971372162,3.828232971372162,0.0,2.8065348140561355,77.77159884255609,,19.42800788954635,19.42800788954635
lending,kimi-k2-instruct-0905,zero,data/generated/kimi-k2-instruct-0905-run3/lending/zero/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_zero_csv_clean.csv,run3,kimi-k2-instruct-0905-run3,830,58,8.734939759036145,0,0.0,7,0.8433734939759037,50.0,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.5892117168527452,516759958.1524294,111817051.4576242,0.6993453147464039,2.0,1.8349397590361445,0.16506024096385552,0.0,3.472591377707935,64.81081823038207,,0.3614457831325301,0.3614457831325301
lending,llama-3.1-8b-instruct,few,data/generated/llama-3.1-8b-instruct-run1/lending/few/csv/llama-3.1-8b-instruct-run1-raw_finals_of_all_chunks_lending_few_csv_clean.csv,run1,llama-3.1-8b-instruct-run1,984,58,23.42479674796748,15,1.524390243902439,37,3.760162601626017,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.4261311578211048,758004686.2045275,2621992917.1668344,0.5472396258690618,2.0,2.4451219512195124,0.44512195121951237,0.0,10.634994852410028,38.822038175310794,,61.68699186991869,61.68699186991869
lending,llama-3.1-8b-instruct,one,data/generated/llama-3.1-8b-instruct-run1/lending/one/csv/llama-3.1-8b-instruct-run1-raw_finals_of_all_chunks_lending_one_csv_clean.csv,run1,llama-3.1-8b-instruct-run1,967,58,28.185286880861533,59,6.10134436401241,156,16.132368148914168,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.5425255828539927,428787556.8220233,280411798.1176299,0.5796448082084433,2.0,2.0269005847953214,0.026900584795321425,0.0,8.801673628577037,39.519694453292416,,80.66184074457084,80.66184074457084
lending,llama-3.1-8b-instruct,zero,data/generated/llama-3.1-8b-instruct-run1/lending/zero/csv/llama-3.1-8b-instruct-run1-raw_finals_of_all_chunks_lending_zero_csv_clean.csv,run1,llama-3.1-8b-instruct-run1,964,58,16.568893976248393,1,0.1037344398340249,86,8.921161825726141,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.6620881929984022,608759132.2685518,226682837.7344289,0.7457994441815782,2.0,2.104771784232365,0.10477178423236522,0.0,10.248294765062017,76.71210074302807,,24.896265560165975,24.896265560165975
lending,llama-3.1-8b-instruct,few,data/generated/llama-3.1-8b-instruct-run2/lending/few/csv/llama-3.1-8b-instruct-run2-raw_finals_of_all_chunks_lending_few_csv_clean.csv,run2,llama-3.1-8b-instruct-run2,1034,58,23.926165543920497,6,0.5802707930367506,33,3.1914893617021276,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.48715206193720473,78667714.56997684,330609706.4332097,0.5507393655905263,2.0,3.031,1.0310000000000001,0.0,13.061297482922487,42.06398798612327,,83.84912959381045,83.84912959381045
lending,llama-3.1-8b-instruct,one,data/generated/llama-3.1-8b-instruct-run2/lending/one/csv/llama-3.1-8b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv_clean.csv,run2,llama-3.1-8b-instruct-run2,1013,58,26.052694284644453,0,0.0,6,0.5923000987166831,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.5463171963633789,472007351.5820728,185156139.01020166,0.5276490713095028,2.0,2.0069101678183614,0.006910167818361401,0.0,10.63888336982017,26.73672241666703,,73.54392892398816,73.54392892398816
lending,llama-3.1-8b-instruct,zero,data/generated/llama-3.1-8b-instruct-run2/lending/zero/csv/llama-3.1-8b-instruct-run2-raw_finals_of_all_chunks_lending_zero_csv_clean.csv,run2,llama-3.1-8b-instruct-run2,1011,58,18.054844981070296,2,0.19782393669634024,23,2.274975272007913,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.6714556738664131,548930238.5735635,85260525.54436521,0.7471123613264253,2.0,2.1374876360039563,0.1374876360039563,0.0,9.710788361755332,80.63569063652488,,26.013847675568748,26.013847675568748
lending,llama-3.1-8b-instruct,few,data/generated/llama-3.1-8b-instruct-run3/lending/few/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_few_csv_clean.csv,run3,llama-3.1-8b-instruct-run3,1018,58,21.834564053925888,28,2.75049115913556,43,4.223968565815324,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.4192233905141616,267819950.30199167,971525560.2109252,0.5028976290591524,2.0,2.2701375245579567,0.2701375245579567,0.0,8.718129731343131,31.208373535566203,,67.68172888015717,67.68172888015717
lending,llama-3.1-8b-instruct,one,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv_clean.csv,run3,llama-3.1-8b-instruct-run3,975,58,36.15915119363395,139,14.256410256410257,155,15.897435897435896,39.6551724137931,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.49811983204198396,389214800.3162156,160333857.65421426,0.5708541992150942,2.0,2.451005025125628,0.4510050251256281,0.0,7.940442239534291,36.477563212035356,,56.717948717948715,56.717948717948715
lending,llama-3.1-8b-instruct,zero,data/generated/llama-3.1-8b-instruct-run3/lending/zero/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_zero_csv_clean.csv,run3,llama-3.1-8b-instruct-run3,1040,58,18.98209549071618,0,0.0,78,7.5,41.37931034482759,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.7041318913012463,4157182619.492843,20468074451.67275,0.751313826644712,2.0,2.0,0.0,0.0,9.031030654122274,79.53431732810714,,39.03846153846154,39.03846153846154
lending,qwen3-coder-30b-a3b-instruct,few,data/generated/qwen3-coder-30b-a3b-instruct-run1/lending/few/csv/qwen3-coder-30b-a3b-instruct-run1-raw_finals_of_all_chunks_lending_few_csv_clean.csv,run1,qwen3-coder-30b-a3b-instruct-run1,456,58,16.43224440411373,52,11.403508771929824,57,12.5,62.06896551724138,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.3105327024624434,97279266.96154253,147777680.23279575,0.4794939115371461,2.0,2.002202643171806,0.0022026431718060735,0.0,6.311828648407034,40.091935416532586,,29.166666666666668,29.166666666666668
lending,qwen3-coder-30b-a3b-instruct,one,data/generated/qwen3-coder-30b-a3b-instruct-run1/lending/one/csv/qwen3-coder-30b-a3b-instruct-run1-raw_finals_of_all_chunks_lending_one_csv_clean.csv,run1,qwen3-coder-30b-a3b-instruct-run1,425,58,13.63894523326572,13,3.058823529411765,24,5.647058823529412,50.0,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.46394840587506947,502058786.7435751,277394048.50078875,0.5111799590876692,2.0,2.0141509433962264,0.014150943396226356,0.0,8.547709110932121,38.43350624903849,,71.76470588235294,71.76470588235294
lending,qwen3-coder-30b-a3b-instruct,zero,data/generated/qwen3-coder-30b-a3b-instruct-run1/lending/zero/csv/qwen3-coder-30b-a3b-instruct-run1-raw_finals_of_all_chunks_lending_zero_csv_clean.csv,run1,qwen3-coder-30b-a3b-instruct-run1,513,58,6.338643543725213,0,0.0,7,1.364522417153996,32.758620689655174,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.6430351416778398,622963470.8456209,380838752.5729673,0.7194551626531276,2.0,3.935420743639922,1.9354207436399218,0.0,7.938520658749941,74.49108349565078,,23.00194931773879,23.00194931773879
lending,qwen3-coder-30b-a3b-instruct,few,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/few/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_few_csv_clean.csv,run2,qwen3-coder-30b-a3b-instruct-run2,630,58,15.821018062397375,22,3.492063492063492,57,9.047619047619047,62.06896551724138,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.3112800063295544,75323418.30387972,239850033.58205402,0.45690008191899184,2.0,2.0047694753577106,0.004769475357710551,0.0,7.279321097404785,34.335062832443256,,32.38095238095238,32.38095238095238
lending,qwen3-coder-30b-a3b-instruct,one,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv_clean.csv,run2,qwen3-coder-30b-a3b-instruct-run2,461,58,11.84830578203306,12,2.6030368763557483,13,2.8199566160520604,55.172413793103445,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.5149827835373261,509580825.2704509,260064411.76402494,0.5233926265737716,2.0,2.0543478260869565,0.05434782608695654,0.0,8.355103254545853,43.20823323206526,,90.88937093275487,90.88937093275487
lending,qwen3-coder-30b-a3b-instruct,zero,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/zero/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_zero_csv_clean.csv,run2,qwen3-coder-30b-a3b-instruct-run2,703,58,5.245990091725119,43,6.116642958748222,95,13.513513513513514,34.48275862068966,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.6281248438409032,609072710.780516,355268315.822218,0.7054499510518265,2.0,1.9502133712660028,0.049786628733997196,0.0,5.854461701587804,72.74695147664741,,3.4139402560455197,3.4139402560455197
lending,qwen3-coder-30b-a3b-instruct,few,data/generated/qwen3-coder-30b-a3b-instruct-run3/lending/few/csv/qwen3-coder-30b-a3b-instruct-run3-raw_finals_of_all_chunks_lending_few_csv_clean.csv,run3,qwen3-coder-30b-a3b-instruct-run3,629,58,16.989200153500356,90,14.308426073131955,94,14.94435612082671,68.96551724137932,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.2744947880278795,48047612.01496738,60645867.94649975,0.39616247718402464,2.0,2.0286168521462637,0.02861685214626375,0.0,7.079287947721349,26.275927946709384,,33.54531001589825,33.54531001589825
lending,qwen3-coder-30b-a3b-instruct,one,data/generated/qwen3-coder-30b-a3b-instruct-run3/lending/one/csv/qwen3-coder-30b-a3b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv_clean.csv,run3,qwen3-coder-30b-a3b-instruct-run3,505,58,11.812905428473881,17,3.3663366336633667,42,8.316831683168317,60.3448275862069,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.5110369161409332,280598984.2403691,5082570866.939953,0.5336842270324194,2.0,2.0139442231075697,0.013944223107569709,0.0,7.457680968274739,44.59416481428198,,93.46534653465348,93.46534653465348
lending,qwen3-coder-30b-a3b-instruct,zero,data/generated/qwen3-coder-30b-a3b-instruct-run3/lending/zero/csv/qwen3-coder-30b-a3b-instruct-run3-raw_finals_of_all_chunks_lending_zero_csv_clean.csv,run3,qwen3-coder-30b-a3b-instruct-run3,764,58,6.255641812601552,52,6.806282722513089,69,9.031413612565444,36.206896551724135,12229298,58,16.23392051809825,32748,0.26778315484666415,5006136,40.935595812613286,0.7951023202436365,596143033.0291445,347726808.85295504,0.8028507544827331,2.0,4.072178477690288,2.0721784776902883,0.0,4.833835804499195,95.8398953399696,,6.020942408376963,6.020942408376963
